person_id;ALTSEARCH;DECDIFF;MAX;NEGAFFECT;NEURO;REGRET;SATISF;SELFREPR;t_quest_max;t_quest_min;t_quest_mean;t_quest_std;nr_abandons;nr_scroll;nr_items_scroll;nr_revisit;nr_correct_within_item;nr_correct_between_item;inter_item_interval_max;inter_item_interval_min;inter_item_interval_mean;inter_item_interval_std;time_click_max;time_click_min;time_click_mean;time_click_std;nr_pauses;t_pauses_max;t_pauses_min;t_pauses_mean;t_pauses_std;a_max;a_min;a_mean;a_std;jerk_max;jerk_min;jerk_mean;jerk_std;vt_max;vt_min;vt_mean;vt_std;vx_max;vx_min;vx_mean;vx_std;vy_max;vy_min;vy_mean;vy_std;angles_max;angles_min;angles_mean;angles_std;curvatures_max;curvatures_min;curvatures_mean;curvatures_std;jitter;l_strokes_max;l_strokes_min;l_strokes_mean;l_strokes_std;s;straightness_max;straightness_min;straightness_mean;straightness_std;var_curvatures_max;var_curvatures_min;var_curvatures_mean;var_curvatures_std;w_max;w_min;w_mean;w_std
20;2.92;2.75;2.15;3.4;3.08;2.2;4.1;2.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;3.42;4.25;3.46;3.4;3.08;4.6;3.5;2.86;25.720000000000002;0.12700000000000067;7.290400000000001;7.212472158698429;0.0;7.0;16.0;10.0;2.0;0.0;8.710999999999984;0.6410000000000196;1.6877000000000035;1.868921135307743;0.38700000000000045;0.23800000000002797;0.30080000000000345;0.042497764647094295;1.6666666666666667;23.63299999999998;1.2519999999999953;7.172862068965515;5.758634564715888;1056641.545035198;-904152.7059974737;-9.160542091643631e-11;12720.055529243242;266183341.34470698;-264160386.2575382;7.32817418182869e-08;4292015.204874007;4872.747654650961;0.11776403246345792;28.44912995109789;170.73521972238365;4236.781022500549;0.00024794092597002146;131.51793067150223;305.63718317275897;4796.7259460738305;0.0003617567817248724;80.89402875779773;257.1111402593451;9.050206522945782;-10.447211614369566;-2.0313123836884115;4.695230440585852;3.7185037096524574;-6.727748744031054;-0.0011563007777509954;0.19157249155971778;0.9601368974326701;1116.7357084223372;16.945011867397934;235.5485917817709;200.27811762798572;7555.930182785096;0.9988300678571406;0.0752996949819167;0.6062493510435769;0.31616805035992185;46.05972678132048;-16.08565047477516;0.008239474544626457;0.7875395986415994;23.327275348024422;-46.485348672236356;-0.029908959852549603;0.8233705209081099
24;3.50;3.25;3.69;3.2;2.92;4.2;3.7;2.71;10.149000000000001;0.10500000000000043;3.514914285714286;2.912178079046958;0.0;1.0;9.0;12.0;1.0;0.0;5.150000000000006;0.26599999999999824;1.6411052631578953;1.430723920359233;0.16400000000000148;0.0449999999999946;0.09936842105263166;0.0274345355275473;1.5;7.278999999999996;1.0629999999999953;2.9143461538461533;1.7023939240038444;23813784.643615562;-20706588.412828602;2.1739093095854084e-10;132673.08295580212;23813784643.615738;-25281447107.350246;-1.1351201867261968e-06;196174723.04519975;25509.919253466385;0.728399052494378;69.7024737054013;314.59042106024407;20759.88523633121;0.0014985722600648298;203.37727033577704;492.64999009985837;14825.085001197536;0.00048665845042473397;50.87831932773675;211.3568588623201;39.66633466749995;-2.2707316209205763;20.588191212058533;12.140466066933742;7.244465737520909;-6.833139363854387;0.004411147038908663;0.21502144186253586;0.8715026331895697;1027.31998198411;7.881160462069351;333.33030338276234;229.78600529892256;9614.62059663128;0.9998958854702661;0.03890738996319968;0.6812370319028052;0.3571103013451926;55.92877508003961;-64.38459199401866;-0.010357569195292127;1.361513351098127;330.6518926987931;-0.2862650679965039;0.1655024521691223;3.674530274442463
25;2.83;1.17;2.23;3.4;2.67;1.4;4;2.14;8.686;0.12299999999999933;2.504473684210526;2.465391980543568;1.0;8.0;27.0;13.0;2.0;0.0;6.728999999999999;0.25799999999999557;1.2592999999999996;1.5286637334613533;0.117999999999995;0.10699999999999932;0.11120000000000126;0.0021817424229255426;1.1666666666666667;10.047999999999998;1.3490000000000002;3.2410500000000004;2.2348253058125143;12757695.97566072;-11961633.782206632;1.5427650493369359e-09;122638.96263371447;12757695962.987242;-12757695975.599804;1.3206053681624268e-07;173857408.51508623;16393.44095699556;0.46553515808692425;68.52061986908336;398.4770843157346;14322.689039907757;0.00016038723060768562;187.29710411459712;618.9143654553923;8532.09000642567;0.0;108.08909881049149;383.51647150658675;34.356426374293314;-0.32582543689085597;10.786511380843734;6.608770647254142;8.897915055909115;-10.421983899182749;0.0010165952291086545;0.22520078874385427;0.9720317847957367;871.3053732473526;28.6381712883306;336.20159803656037;277.1547148122058;7560.5432376908075;0.9991809706548304;0.09394997431102345;0.7049702724564677;0.2888104808220723;113.48516931986417;-125.48615604480243;0.010035666385469693;2.1628931490136845;30.320443184545127;-0.008679837162802899;0.103086838806554;0.9205194793546687
27;1.75;2.17;2.23;2.8;2.50;2.6;4.2;2.29;11.682999999999993;0.10099999999999909;3.172028571428571;3.055988476845462;1.0;6.0;24.0;10.0;2.0;0.0;5.021000000000001;0.24799999999999045;1.3345999999999971;1.3144855799893758;0.016000000000005343;0.009000000000000341;0.011849999999997963;0.0016515144564924302;1.3333333333333333;8.393;1.0689999999999955;2.529227272727272;1.5496533903312995;98529049.59794286;-99121306.26437742;1.588557067271292e-09;450541.24546323396;99121306225.74199;-197650355862.0787;-1.8715092167138533e-06;775994283.6878941;101895.25781366532;0.4151046731307495;77.77732616586421;448.1961666545321;95860.33305271124;0.004036705362528043;206.81637142671633;699.6531849623467;34546.2025689743;6.0401248447017584e-05;78.85795961639487;343.7796646919891;6.520972876218763;-16.28254009306093;-5.031399496270257;5.101330844281936;8.608620564491899;-134.95898450346337;-0.01680273654136751;1.3043855140731813;0.9148351666968422;1152.6163118232762;40.282553617146704;459.8051418358416;339.1540242570218;12436.119343287144;0.9999962762392476;0.017637841295495307;0.5066157131343285;0.3404378705250739;17547.376378601464;-3474.058433450379;1.1969752942400778;167.3146697059729;1.3538227771207574;-23.02841437696428;-0.03590227093998718;0.40894244553417797
28;3.58;1.83;2.31;3.4;3.00;1.2;3.4;2.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;4.58;4.17;3.15;3.4;2.75;4.4;3.8;2.29;6.472999999999999;0.10199999999998965;1.322903614457832;1.5875701036752123;7.0;8.0;24.0;48.0;3.0;2.0;6.437000000000001;0.2330000000000041;1.3632608695652202;1.6473712714079087;0.15700000000000003;0.06799999999999784;0.12108695652174069;0.021954326192423386;1.6111111111111112;6.360999999999997;1.0789999999999935;2.7620476190476175;1.7006889773654754;46563908.67819232;-46009397.637319446;6.783722014961708e-10;185784.50720344362;46563908435.575;-46563908920.55476;-9.67681235070388e-07;262880681.02365932;47970.9162644895;0.3263340955981758;52.6822569726546;388.55910071618285;43583.870036229935;1.4105239642891271e-05;111.06093639974672;674.452978482372;20041.33428491435;0.00019707397314096397;110.07765801203143;285.13572183535507;24.701865563892305;-4.737612378366313;9.4340211024869;6.600983539333219;42.70524488698618;-127.78045210686109;-0.010876665739633303;1.430879368316036;0.9106756633415991;1685.3752466889923;50.858728938876496;433.0814714404863;441.25350146564614;11073.39892326163;0.9991165993079666;0.054985708395300606;0.4122156481224151;0.25642684191294307;44525.250375885815;-4450.182388213852;3.3487443493110978;441.85290103976536;21.016336050655053;-3.1981687730434896;0.08316005862002855;0.5878677450924192
30;3.92;2.92;3.54;3.4;3.17;4.8;3.9;3.00;14.577;0.30700000000000216;4.775250000000001;3.6412169068183773;0.0;2.0;5.0;8.0;1.0;0.0;2.7930000000000064;0.2810000000000059;0.9017777777777783;0.6899307981043025;0.1290000000000049;0.027000000000015234;0.06978947368421168;0.020702349084529306;1.4444444444444444;10.104000000000001;1.171999999999997;4.200640000000001;2.34269915917516;45748065.38177258;-43954522.87925404;-6.913039579367792e-09;213348.96806068363;45748065112.24548;-89702588260.5983;5.299307099831989e-06;346343296.3468832;46797.16995715563;0.47746509313788077;77.04072587467823;491.2466436540882;46797.06870269132;0.001130741111404917;234.93445373666444;862.2423144797345;4686.881661354977;0.002594660600140176;56.255790803701885;203.609609668651;17.57252949000904;-7.880161346520578;3.907095505227186;4.8635933198945285;6.674342978993785;-4.2806950230452046;-0.0007996487900940437;0.1356112614436888;0.9036384804834571;1279.6834532130229;17.344632632744922;445.87742357107055;299.8404519794933;13036.865706941258;0.9994129305278084;0.07938952457580352;0.5603360163585198;0.3164891045433895;34.326353235277026;-60.86318877926607;0.0007500545209293621;0.74571916335976;29.097068718062463;-3.10593653062794;0.02515242880539419;0.3733472586970527
31;4.00;3.17;3.23;2.8;3.08;3.8;4.2;3.29;16.955;0.128;5.754904761904762;3.8702820852621502;0.0;1.0;6.0;0.0;2.0;0.0;6.922999999999998;0.3370000000000033;3.7875500000000017;1.7919310387121479;0.0129999999999999;0.006000000000000227;0.008449999999999758;0.0014309088021252153;1.1666666666666667;7.312999999999999;2.062999999999988;4.373199999999997;1.5371171913683133;429025.9048817521;-420627.02791121445;-1.0003568239070543e-11;9496.579259056058;71504317.48028931;-69495214.99819121;1.7819269204991264e-09;2220230.6690094457;5598.174144405026;0.28671256820324226;39.645892487517735;190.90424127515092;3308.6553324194365;0.0;241.53595093982392;378.4710886480594;4781.455157121051;0.01181454466027037;51.61488698758219;223.4449127553644;25.347920011232233;-0.3360980584526821;16.47150103948137;7.58239290438191;3.2591689553016034;-7.3112214567230245;0.0026422255699295;0.15251336261673787;0.9753595739961155;622.0610039478072;33.0;240.45476638077267;135.75796751430258;4913.800128721729;1.0;0.16744741700200172;0.8423437548461333;0.24629650035958292;64.36345972138008;-11.119266686409887;0.008000691805593726;0.9575360022047568;82.03619806104098;-0.0006356593759504847;0.17181675546993852;1.9250449685253286
33;3.83;2.67;2.46;3.2;2.75;2.4;4.2;2.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
