person_id,ALTSEARCH,DECDIFF,MAX,NEGAFFECT,NEURO,REGRET,SATISF,SELFREPR,t_quest_max,t_quest_min,t_quest_mean,t_quest_std,nr_abandons,nr_scroll,nr_items_scroll,nr_revisit,nr_correct_within_item,nr_correct_between_item,inter_item_interval_max,inter_item_interval_min,inter_item_interval_mean,inter_item_interval_std,time_click_max,time_click_min,time_click_mean,time_click_std,nr_pauses,t_pauses_max,t_pauses_min,t_pauses_mean,t_pauses_std,a_max,a_min,a_mean,a_std,jerk_max,jerk_min,jerk_mean,jerk_std,vt_max,vt_min,vt_mean,vt_std,vx_max,vx_min,vx_mean,vx_std,vy_max,vy_min,vy_mean,vy_std,angles_max,angles_min,angles_mean,angles_std,curvatures_max,curvatures_min,curvatures_mean,curvatures_std,jitter,l_strokes_max,l_strokes_min,l_strokes_mean,l_strokes_std,s,straightness_max,straightness_min,straightness_mean,straightness_std,var_curvatures_max,var_curvatures_min,var_curvatures_mean,var_curvatures_std,w_max,w_min,w_mean,w_std
25,2.83,1.17,2.23,3.4,2.67,1.4,4,2.14,8.686,0.123,2.5044736842,2.4653919805,1,8,27,13,2,0,6.729,0.258,1.1262,1.4500884318,0.118,0.107,0.1112,0.0021817424,1.3333333333,5.299,1.024,2.0205555556,1.0054027508,12784645.0526602,-12093389.0413762,-6.8291219582,135240.264692737,12784645039.9697,-12784645052.5991,-2.33761482889584E-007,191529402.786949,16494.5981561081,0.2256594121,84.2902583033,458.7394725364,14247.7276003454,0.000071904,182.0691832213,617.0809750062,8477.9951098121,0.0001463432,127.4910659763,467.5914242796,46.9313931103,-0.3006226177,20.2669609574,12.3707527404,2.7378068399,-8.0127612746,0.0021112746,0.1421679171,0.9720368987,1613.0497340564,30.5813158778,396.9299580759,376.5771762126,9199.2414281201,0.9991425013,0.099013557,0.6878139201,0.2918611914,64.4064743786,-11.247063347,0.0053969646,0.7265099608,87.0113454449,-0.0082491846,0.1765513214,1.987489432
27,1.75,2.17,2.23,2.8,2.5,2.6,4.2,2.29,11.683,0.101,3.1720285714,3.0559884768,1,6,24,10,2,0,5.021,0.248,1.3346,1.31448558,0.016,0.009,0.01185,0.0016515145,1.4444444444,4.75,1.195,2.3526190476,0.9996588216,100195649.118802,-100798261.272967,-5.7091885069,460347.828712012,100798261233.672,-200993910391.523,3.84929868345973E-006,792096804.412816,103535.134330631,0.0551411865,90.9947346225,483.9190302281,97343.4445637514,0.0003053617,205.8869933618,694.1583910482,35267.2346708049,0,109.4481329506,434.9347178497,2.1208450286,-16.2539564667,-6.6070215809,3.9093784672,23.9697266589,-18.9269191207,0.0004905795,0.2911568988,0.9148576544,1790.6649718165,42.1318386658,515.4810890861,421.0871950375,14587.4755992813,0.999996587,0.0879987584,0.5095088849,0.3292343028,524.2853428414,-1376.1771346542,-0.0629119633,13.5366681043,0.0063491964,-76.6934259364,-0.0642733419,1.1689385381
29,4.58,4.17,3.15,3.4,2.75,4.4,3.8,2.29,6.473,0.102,1.3229036145,1.5875701037,7,8,24,48,3,2,6.437,0.233,1.0221304348,1.2849136768,0.157,0.068,0.1210869565,0.0219543262,1.8333333333,6.234,1.097,2.9774545455,1.53592879,46450574.9469623,-45889512.9194083,-76.8112196351,184701.823737013,46450574704.9267,-46450575188.6933,2.03022119343329E-006,261400712.756783,47859.6633858621,0.1741439705,61.3308577795,408.9995580911,43483.3435525747,0,97.1054914224,613.638379636,19993.654315727,0,108.0025107622,315.856187997,29.8411792253,-4.7494529189,9.0471960491,7.7632563818,17.3735900793,-32.4227014217,-0.0042686822,0.4281095496,0.9107102267,1706.2022922198,24,446.7296972935,460.0267532417,12689.1554101849,1,0.0528338162,0.4498438674,0.2863855088,817.8181096055,-392.447507412,0.0513101894,9.7397154301,66.0142122101,-6.7875068002,0.0902687053,1.0898184124
30,3.92,2.92,3.54,3.4,3.17,4.8,3.9,3,14.577,0.307,4.77525,3.6412169068,0,2,5,8,1,0,1.398,0.281,0.6617894737,0.2872322697,0.129,0.027,0.0697894737,0.0207023491,1.6111111111,5.203,1.024,2.0930416667,0.8048140302,45372205.0957109,-43578899.8124357,-0.5933101187,212656.836038953,45372204828.1646,-88951104907.7219,-7.46785068573835E-006,344723482.375985,46433.8866043692,0.2843533564,83.7777627612,508.7821305077,46433.8034651478,0.0004743206,237.0358156854,858.9848721597,4745.6934083153,1.14096110336869E-005,58.725658981,209.5955816035,22.7280369049,-1.1288429203,9.5675260267,6.5584803457,16.3400030981,-7.2014208191,0.0007382569,0.213990601,0.9036801132,1283.6588070098,19.7415487754,468.1872673241,297.5711752451,15020.0830515854,0.9973512536,0.1082714839,0.553213689,0.3115323583,50.8240418275,-309.5994084721,-0.0130540279,2.8365244809,33.6026883285,-0.2461775993,0.0679422398,0.7842786853
31,4,3.17,3.23,2.8,3.08,3.8,4.2,3.29,16.955,0.128,5.7549047619,3.8702820853,0,1,6,0,2,0,6.923,0.337,3.78755,1.7919310387,0.013,0.006,0.00845,0.0014309088,1.2777777778,2.728,1.06,1.8239230769,0.5999765972,388436.088035379,-566961.106722382,-13.2892111587,8999.5890440398,76459418.8446765,-87328849.8592747,7.15527498944236E-010,1931457.60702747,7212.6784075637,0.0048030901,48.3772592009,260.168191026,4825.7012622928,0,231.6800712699,428.6393348469,5360.535154072,0.003072855,75.1984973706,378.9319698343,21.7045488877,-3.1709902051,12.0100765519,6.3652771684,3.3552560989,-4.4642528847,0.0035688141,0.1400588959,0.9753565193,1030.8154469481,2.4529839348,256.5499796343,218.5193046203,5957.1930101715,1,0.1705491682,0.8377360719,0.2428019876,17.1376952736,-14.4451809495,0.0003296308,0.3804529941,153.5113632649,-24.3559315755,0.1811931033,3.1700037494
34,3.58,3.42,2.85,3,2.83,2.6,3.6,2.71,8.986,0.128,2.6079333333,2.5741158258,0,1,8,20,5,0,3.05,0.224,1.3115652174,0.7652078903,0.157,0.06,0.0971304348,0.0276032518,1.3888888889,13.415,1.303,3.3315263158,2.6846087899,3645534.43259931,-5796529.55961482,-65.4970925357,51652.5720827166,5796529559.61482,-6450423882.94806,5.89490517543147E-007,74254182.2248843,7756.6896747979,0.0444680653,50.2171159096,186.1066672519,6961.8773502631,1.39789335661832E-006,52.953501293,188.7730204446,4489.5194745715,0.0010994693,52.811712661,167.053042464,14.1396785678,-23.4276149881,-2.2998023642,9.6270888859,65.6879191704,-11.0651228723,0.0314744119,1.2337036177,0.9311195992,884.7662486331,5.5141382578,264.7665170177,249.2713369557,6032.7458563318,0.9995435205,0.1448592944,0.602902736,0.3121281096,3246.7422853735,-29656.482664236,-4.8755554199,386.4267980278,16.294078177,-68.1147382806,-0.064951523,1.3635727701
37,2.83,3,1.69,3,2.83,2.4,3.8,2.71,16.407,0.227,5.1307407407,3.561289785,0,3,20,4,2,0,1.944,0.005,0.65305,0.3661227219,0.161,0.11,0.1357,0.0157990506,1.4444444444,10.641,1.693,3.3517222222,2.0586171412,2178598.43659782,-2562413.91418931,-1.4178567612,28932.0789929791,1291915353.2796,-1281206957.08854,4.90891474727409E-007,18906395.2531667,11552.5905318685,0.1279538621,54.3387581345,298.5156462739,8142.5674366492,0.001547479,92.133203589,333.050716409,8195.1780661946,0.0001403498,58.0699144272,290.6485489616,16.5925589545,-1.4010571097,8.5706897173,3.8850481407,13.4029998475,-6.2000471307,0.0005812962,0.2493423465,0.9566599821,2235.1879180422,13.5018175434,344.4395365964,528.6550465384,7843.0379079361,0.9989866144,0.0439530721,0.5636109634,0.2871005149,44.4009935741,-272.6345993289,-0.0353712478,3.251565418,60.790625735,-0.2564923585,0.0854271087,0.9644276823
41,1.5,1.58,1.23,2.6,2.5,1.8,4.5,2.43,13.074,0.138,4.3034857143,3.6489633782,0,4,10,13,1,0,12.69,0.566,2.5054210526,2.7469448544,0.183,0.095,0.1283157895,0.019936881,1.7222222222,9.35,1.13,2.3768947368,1.7814753169,986463.620777741,-763263.547298062,-0.0016732782,14229.1502112957,328821206.927459,-328821206.902482,-1.06108159709228E-007,6258264.25011759,6418.1806998533,0.0763880459,35.5625642773,231.7509272099,5281.694855726,0,84.7953674496,337.1388444705,6132.6228611821,0.0059122469,50.1960086329,237.8998362537,22.5700042663,-6.098302448,8.5718493486,6.3221619423,4.8193328689,-11.4968618135,-0.0001058869,0.2790036683,0.9480269209,789.5638485291,19.5352593076,206.8817938481,211.4270578272,5542.074495823,1,0.0746581802,0.7000223422,0.2809002802,207.3519727936,-22.0173840217,0.0690533272,3.6269056952,1306.301969458,-10.2938602625,0.4340458947,18.0990828883
42,3,1.75,3.46,2.8,2.67,2.4,4.4,2.57,6.576,0.104,1.7694807692,1.915570155,3,8,37,12,16,0,6.998,0.304,1.421625,1.6337203086,0.128,0.057,0.0985588235,0.0175603014,1.3333333333,7.976,1.016,3.4116,1.933429916,52664777.5814609,-39690359.8622497,-0.0178623817,327593.787455912,52664777563.9999,-92355137443.2696,1.34040293313313E-006,517869860.282138,56438.6147151797,0.076751397,155.4452966776,702.3392850953,56164.572116306,1.68915903485971E-006,248.4243009024,799.1595023204,26125.1801036168,0.0002727157,99.1054484013,539.8051000984,16.3798980884,-29.0556370507,-10.2174261068,8.8354946054,40.8112668521,-21.1487063729,0.0004700111,0.4054128432,0.9587055779,2842.5879971605,29.4411951828,910.510146008,766.5363595991,20847.2435117478,0.9263382438,0.0292555065,0.3803906452,0.3067064723,556.3529001695,-2011.4222093455,-0.0603982978,14.6343515446,16.9461656216,-562.7616809348,-0.0736829824,3.9745423079
43,3.67,3.33,2.15,3.2,2.92,3.2,3.9,2.71,15.766,0.137,5.7413076923,4.0061516808,0,2,7,5,0,0,2.655,0.316,0.9500555556,0.652434541,0.011,0.003,0.0073888889,0.0015325682,1.8888888889,3.25,1.047,1.8101666667,0.6206178149,456810.074717743,-385979.911990701,-4.4162424906,7852.8147847537,50756674.9687163,-67824560.3531486,0.000000006,1253859.4593121,6946.9966878045,0.0796670558,38.6797348273,183.3016345645,3535.7997257556,0.0018423146,127.9764521444,268.3402088911,5979.8731825779,1.25065824363639E-006,61.7126293424,230.8571062027,13.3254337644,-12.9077051362,0.5653172191,7.1039348479,10.3737449812,-5.3560135498,0.0045975338,0.2239576043,0.9649614678,1260.4138255167,4.9076279068,176.2034168246,221.4118576395,5953.1516800176,0.999442358,0.0935566977,0.8038159924,0.2452457889,28.7178560672,-110.0185018615,-0.0202883584,1.6609019257,62.104428067,-54.3357584073,-0.0194248206,1.293253252
45,3,2.92,1.92,2.8,2.25,1.6,4,1.86,17.419,0.104,3.7926756757,3.8460082856,0,2,6,16,1,0,1.953,0.42,0.9704210526,0.4084898138,0.01,0.007,0.0083157895,0.0007292846,1.7222222222,8.955,1.247,3.6692352941,2.4508263079,3340295.80275807,-2983317.66232257,-9.2755773098,22329.5542600317,1670147893.29316,-1670147901.3948,-9.55613667867164E-007,16050053.4025852,10928.4582249403,0.1182464614,41.1607920447,232.5826615486,4198.675504318,0.0045558704,65.8274496564,200.4421787352,10089.7137315045,0,37.9298215041,270.9341260623,12.5003647359,-15.1323068881,-0.6906549529,7.8506014094,4.9695795674,-7.588537832,-0.0019307665,0.1963606636,0.9390784634,1143.9297900682,5.4112554113,214.429743527,248.5880892192,6434.2620793375,0.9997965699,0.2221832485,0.7124455375,0.2619029329,69.3816796878,-18.9881654957,0.0064016469,1.0120219202,63.8565238332,-44.8773355824,0.0331912003,1.2844228378
46,3.25,2.67,3.15,2.4,2.58,2.2,4.4,2.71,11.204,0.102,2.7145555556,2.7882010732,0,2,6,21,4,0,2.739,0.292,0.7435454545,0.6089143638,0.012,0.006,0.0087272727,0.0017627927,1.3888888889,6.82,1.29,2.70525,1.3856730089,1738503.50186904,-2969682.39274246,-0.0180737792,27392.9173370232,1317342347.41928,-989894130.914115,5.84907627895924E-009,13078283.6127698,11210.2902196204,0.0540050524,85.8827284532,364.2091283605,7814.3041919177,0.0189341876,112.1639730522,402.7086704393,10334.5886552673,0.0028230925,112.3088081352,352.6780953702,19.3321373558,-21.1599276636,2.2224280112,10.4748086057,29.9822901258,-10.9771498392,0.0039201457,0.4371955048,0.7669576645,1898.2612964324,87.960465443,455.6326794781,435.1253301673,12272.0913445021,0.9968504139,0.0898486033,0.442075249,0.2848749541,355.0829320745,-940.1611237039,-0.1018127838,11.8010839824,89.3108940778,-34.7284213226,0.0212023776,1.2242390315
49,3.58,3.33,3.46,3,3,2.6,3.1,3,11.543,0.103,4.4886,3.5488310432,0,1,8,7,1,0,8.606,0.733,2.4212631579,2.3701524455,0.017,0.013,0.0153684211,0.0010863035,1.6111111111,8.15,1.077,3.9233888889,2.3194188003,16371717.0589595,-16122076.742102,-4.5903407629,74963.4022628005,16371717058.9974,-32493793801.1372,-2.35739575396435E-006,123546903.485197,17036.0055829164,0.0604314281,48.2852102872,218.5669453091,13715.4147770822,0.0020315705,81.2114086263,232.1676459501,10105.091969584,0.0011126515,42.0560363458,208.8512513339,32.9922307964,-3.1808513761,11.4479453868,9.8930023167,3.6179146403,-4.9566797255,0.0011500004,0.168889863,0.9418032627,1766.7678997091,12.5252839979,298.3047502853,361.0958881035,7250.8658535189,0.988936315,0.0663933968,0.6704436508,0.3318761933,23.4158666729,-24.2353509859,-0.0009157883,0.5043804707,384.1573113791,-1.086509589,0.1587731773,4.8229635682
52,3.92,3.75,2.85,3.2,2.58,2.6,3.6,2.14,15.603,0.102,5.8509615385,4.1704172682,0,2,6,4,3,0,3.481,0.425,1.209,0.7394787096,0.02,0.013,0.0154285714,0.0024215585,1.7222222222,4.677,1.025,2.2711578947,1.048631402,8118130.30539188,-11533758.8563661,-5.9139354407,53307.6234519759,11533758856.311,-15986520561.9589,0.00000046,80761135.5594933,11847.5191266269,0.0262474485,43.7606122899,245.1182765233,6254.7976440753,0,116.6448886609,312.0318051317,10061.8694032199,0.0001010022,55.0525460117,310.1631697533,34.4076000295,-0.0459380428,19.4606537848,10.1274839055,10.2544597072,-2.9585769912,0.00497771,0.1999791714,0.9357749219,835.615139498,36.8179984923,222.5107914083,192.9314015227,7421.6997991357,1,0.1055184786,0.7464895577,0.2720392258,18.7997220005,-189.2474243395,-0.0232343743,2.3530717397,250.6857871565,-5.8148491406444E-005,0.3444426748,4.5664700297
57,3.17,3.17,2.31,3.2,2.92,2.4,3.7,2.71,15.586,0.267,4.4382068966,3.1348057123,0,5,16,5,1,0,1.204,0.46,0.5973157895,0.180354345,0.196,0.183,0.1903157895,0.0024720039,1.2777777778,5.679,1.273,2.2514444444,1.1397585623,13951932.8849628,-14350546.1731024,-0.0599504105,72296.1760654152,14350546173.1044,-28302479058.0557,-6.10398380632887E-007,117194790.661603,15541.8772988783,0.1732714849,57.9977280614,315.0659641977,15541.3625215286,7.78968569647727E-005,130.7811398786,467.5113626998,3717.0713975904,0.0151970894,87.5814933496,276.39796191,10.6166949873,-1.3899298684,4.6560220012,3.1548083964,4.4681607901,-6.1830485247,-0.0017787174,0.1676775316,0.9177784349,1682.0464522168,40.3445435317,345.5339812142,390.6885843911,7986.4567728338,0.99932168,0.0254706764,0.6114896836,0.2546437986,55.3445793163,-20.6073234482,0.0102986032,0.8156805692,38.2332081833,-0.1771212521,0.0665571389,0.7861306032
58,3.83,3.33,2.69,2.8,2.5,3,4.5,2.29,12.661,0.105,2.7889591837,2.8148327892,0,5,16,18,6,1,4.172,0.349,0.95508,0.868317588,0.158,0.134,0.1438,0.0064187226,1.0555555556,11.583,1.244,4.7558947368,2.7714941419,1495666.37107524,-1724566.9041166,-1.8817025877,34073.49923052,574855634.705511,-574855634.687759,-1.83670105940871E-008,13592760.4911959,11423.921119205,0.0844748473,87.3271303873,389.3262959814,10418.3400580844,5.52755636817871E-005,105.637307754,437.7183095888,4815.6208639612,3.58154087128531E-005,61.8236142062,224.2452155487,22.5189977375,-19.5921288346,0.2445089245,10.2573792307,34.2305885485,-39.4713630073,-0.0013142282,0.6021179142,0.9514642007,1966.1940968918,81.3169659536,639.1633199594,595.3869545831,12103.0607847531,0.7936092769,0.0426294555,0.3590703718,0.2248253402,1558.1098541316,-1233.3504119606,0.0212426117,18.8031181459,279.8606392256,-24.1681949841,0.0297045207,2.7445427099
60,3.25,2.83,2.62,2.8,2.83,2.6,3.6,2.86,15.283,0.104,4.1397894737,3.9197729872,0,2,6,16,0,0,1.838,0.335,0.6936666667,0.3667864956,0.014,0.011,0.0122222222,0.000974996,2,5.356,1.1,3.140047619,1.343036626,32074825.5247871,-31964517.7385782,-8.8201091251,193059.828348957,32074825397.1239,-64039343263.287,2.39146031284665E-006,322768005.850013,32856.2148394661,0.0224163665,58.716900007,394.1942518523,19299.6202029926,0.0018927699,91.0248952908,438.5720404923,31110.486737728,0.0005768413,70.9326728099,417.8373064387,54.9346595678,-4.8157680004,23.9055295443,19.3920497176,12.339152147,-15.1960069274,0.0058992925,0.3332000262,0.9232659774,1825.0148295742,5.6212064474,312.0189497454,390.762240124,9701.9838045834,0.9999425082,0.1166043653,0.6257593786,0.3029564241,307.6125559271,-209.6790011176,0.0103221044,4.4953855692,815.1824280844,-5.3229852737,0.51778456,10.0036984736
62,3,2.17,2.23,3.4,2.75,2.2,4,2.29,21.88,0.174,6.57496,4.681276659,0,2,4,1,3,0,2.543,0.427,1.224047619,0.6318966519,0.199,0.119,0.1515238095,0.0215906043,1.7222222222,21.327,1.156,4.0686818182,4.1817510728,15028614.5524195,-13138504.2609291,-0.1279214332,73476.1874977928,15028613140.8402,-18703743644.0236,-4.56862761672981E-006,108912351.773762,17275.9046582753,0.0154439882,47.0229644625,174.8288647581,10090.2488794867,0.0006833623,87.6903325724,196.803950809,16298.3156183121,2.80217591351656E-005,20.0969923638,138.3342556889,12.8138089613,-16.558132498,0.0853147025,7.1133252831,63.5704680873,-86.9289250734,-0.0072358545,0.958118946,0.9721318002,2611.3158664592,3.157135847,322.6043433112,507.3207945908,7769.7919546271,0.997897661,0.0281732717,0.5339678331,0.4155705006,7423.1849913813,-4069.06075273,0.2663045302,68.0389716599,154.8136713509,-16.4004069651,0.0564599904,1.7977959863
63,3.5,1.67,1.69,2.8,2.25,1.2,4.2,1.86,16.911,0.107,3.5480444444,4.3957667108,1,6,22,24,2,0,1.555,0.201,0.4462,0.2828023338,0.133,0.07,0.09645,0.0181919625,1.7777777778,8.88,1.04,3.2305,2.4970018522,12361792.4351306,-11893463.058797,-12.0661544641,88153.6480886159,12361792435.1322,-12361792433.8939,8.88616940630081E-007,124681129.652104,13942.2350729587,0.0055571053,54.4556962077,330.6051281988,7976.6691895786,0.0009615682,94.6048798916,383.4624090603,13778.0698597285,1.3775149909666E-005,99.9346055344,423.439083422,5.2539372616,-20.3050844417,-6.6386234264,6.8620091714,18.7656407272,-379.3452281103,-0.0313260408,3.4832846287,0.9369428007,3690.5751735441,4.0715354347,461.9368042789,794.7880336741,11905.0582524643,0.9999383347,0.0157425754,0.6270184257,0.3291350676,455025.559897905,-12247.9796326075,36.7070335464,4156.9564427688,0.6736095071,-121.1660393124,-0.1407255265,2.2551281075
64,2.75,2.92,1.85,3.2,2.92,1.8,4.6,2.71,9.286,0.105,3.4744285714,2.3591603898,0,2,8,7,1,0,4.392,0.308,0.9685789474,0.9046548813,0.157,0.077,0.1185789474,0.0208284112,1.1666666667,7.802,1.234,3.9103333333,2.0555863613,7494268.4349072,-7669665.59076822,-0.1840739645,60839.9437114522,7669665590.75907,-8303597804.41342,9.92370059670724E-007,88179167.9211033,7709.6805345904,0.1990532598,53.1885547033,233.4770402738,4795.8786280547,0.0038628215,67.4896793542,229.7314424677,7709.6805341397,2.97212650930117E-005,42.697568806,210.5070151853,37.7949634406,0.2500583314,22.3889380408,11.0459744479,30.1093399873,-3.0105837304,0.0137678155,0.5005689292,0.9271561015,1072.5773494852,4.7442274626,306.7690124622,283.358078716,5481.9258553581,0.997365542,0.133755531,0.5260456553,0.3008238588,255.549755843,-919.5409222009,-0.1194261923,13.33235671,172.8497033591,0.0004046488,0.4299785959,4.5621259113
66,4.33,3.17,2.92,3,2.92,3.2,4.2,2.86,10.732,0.116,2.59545,2.2798332938,0,2,7,8,1,0,2.09,0.325,0.8067368421,0.5764067316,0.139,0.07,0.1032105263,0.0167318761,1.2777777778,5.283,1.349,2.2437058824,0.9544538792,5900882.70438365,-5311453.1769131,-22.2470983785,55699.1496054604,2950441352.18041,-5606167940.65148,0.000000024,42774791.0473474,12444.5030811561,0.0829622008,65.624183826,279.0951858416,10703.7225592154,8.45687395667951E-005,124.3999599665,305.781348358,7244.7679073907,0.0080077697,76.175536812,311.625005409,64.1640576749,2.2923136318,35.0213687993,18.4436409523,4.3796890848,-49.4180446604,0.0025901669,0.6179362632,0.9143996339,810.8159534279,40.7406025169,297.8779515387,189.5381365213,7577.9736233809,0.9985393554,0.0336704257,0.4489586867,0.3113041408,3115.7634393104,-70.8388582365,0.4348561156,37.4684447472,272.116296922,0.0008671014,0.4559557335,5.3274951016
68,4.25,3.83,2.69,2.8,3,4.4,4,3.14,18.621,0.134,4.8498431373,5.0692610993,0,5,15,27,1,0,7.611,0.374,1.0005263158,1.6123607853,0.14,0.06,0.092,0.0212454329,3,10.601,1.066,3.6105294118,2.3901384311,7466986.22108876,-7776532.48432793,-0.0970280128,55056.2280735499,7776532484.2908,-7776532214.45374,-7.03571999616715E-007,77890812.0068687,9743.2006904681,0.0191512334,42.1278571636,259.9864949941,8695.0270865824,0.0006830929,56.5438394156,311.3495563954,5408.0346735778,0,53.9085997452,223.1932457471,34.9030215657,-10.0924641824,4.6484272076,12.3617154024,10.7851202376,-7.2172070437,0.0080849675,0.2670384437,0.7706182864,1331.5612723113,3.3632525819,299.2202399444,307.1367695278,11643.992404917,1,0.1085414427,0.6356325703,0.2826415318,55.1549476108,-130.3976985724,-0.024526802,2.0776390169,53.6545485408,-30.0587892774,0.0403739151,1.0861684908
69,3.08,3.58,3.62,2,2.92,4.2,2.9,3.57,7.353,0.122,2.5019166667,2.0551119985,1,3,10,17,5,0,6.638,0.312,1.153826087,1.3382595333,0.149,0.06,0.0984782609,0.0249519008,1.6666666667,6.141,1.062,2.9070434783,1.5186838546,7723408.94040549,-7752848.58683409,-7.2484882402,62241.0127216082,7752848586.8315,-12907505146.9016,-1.38560116703558E-006,93341317.685389,8955.552054113,0.0681497792,54.691849773,250.1675046228,8640.4177766602,0.0003960132,87.9998855878,267.5113162119,6858.1734546167,0.0022267004,55.3781417028,244.6022462941,41.5689526973,-4.1988021482,14.9369441334,13.408826885,8.1000513337,-14.4058306286,0.0024460618,0.2797621834,0.9266194391,1041.3482240791,34.8820797841,300.3162130877,235.419200277,8149.0360283052,0.999895867,0.0417178875,0.5137144021,0.2908567205,240.0944332122,-154.8787646893,0.0152617753,3.4633598946,497.3186821434,-0.3664702995,0.2970284724,6.1871543049
71,2.42,3.67,3.08,3,3.17,4.6,4,3.29,7.08,0.107,1.2973506494,1.76320871,9,9,39,45,0,0,2.489,0.216,0.6708888889,0.5106663282,0.112,0.032,0.0655555556,0.0179450464,1.1666666667,6.876,2.074,4.172,1.6181250982,19284949.5079768,-18743661.5942453,-22.8175431601,189827.780682051,19284949504.3267,-19284949511.6136,-8.91735737082212E-007,268523021.467533,22269.8141165093,0.0262394868,240.5372434793,699.7587662822,22230.9317290916,0,276.4061924884,706.3182203197,11222.5498610626,2.0223637875364E-005,85.6521381645,389.9638442664,88.5676123165,-11.0194640477,43.6251914626,31.05698352,106.6336204279,-65.5095036204,0.0023669881,0.6524773223,0.9663904501,6616.728040358,87.6121745291,2375.5105626776,1871.3486919196,48617.5805200746,0.9221684988,0.0114660543,0.2322809763,0.2567646435,4328.8727979033,-26846.5903625329,-0.5452462449,125.5500292715,602.6987844541,-2.8396495489,0.2174156836,4.4106359902
73,2.75,2.75,1.85,3.2,3.17,1.4,4.2,3.14,8.81,0.105,3.005375,2.4752738201,1,4,9,10,2,0,6.53,0.229,1.88395,1.9323839027,0.008,0.004,0.0057,0.0010535654,1.3333333333,4.048,1.029,2.211625,0.7577984457,562876.277988565,-978032.526143227,-3.3559623461,15284.6096676904,131709865.416191,-163005421.023865,-0.000000003,3260456.92811432,9144.7370166988,0.0876110841,59.9934599459,282.1257133924,5800.6691234935,7.03115195695595E-007,175.2233434928,402.0186915624,8264.0826372969,0.0001316831,76.3403273914,315.9332664696,19.515598772,-10.0080182059,5.3710371653,7.8266836238,4.3279977901,-2.8921233429,-0.002047655,0.1370354636,0.9120603883,1434.7173174381,17.8321077561,324.8946546388,309.1066835956,8114.606163832,0.9998107165,0.1109600961,0.5624260969,0.3148601645,10.3596674214,-20.925905093,5.95167344448062E-005,0.3907571624,102.5894079976,-2.6391679286,0.0914291387,1.9556845234
74,1.92,3.25,2.23,3.2,3.17,2,3.8,3.14,16.319,0.101,4.2718611111,4.7134711976,1,3,15,15,2,0,1.992,0.29,0.5668333333,0.4322060016,0.015,0.011,0.0123,0.0009,1.4444444444,4.424,1.493,2.4862352941,0.8742011163,31548630.7061771,-28696761.9967497,-1.9980037608,119368.037101537,31548630698.8614,-31548630713.4587,-4.52612373620169E-006,169329733.969583,33202.9226047704,0.0834053447,44.6151230433,260.367907579,13658.7811174433,0.0012676151,143.1854454552,343.9327794964,32239.2284101875,0,109.0963283264,429.2823089757,11.7211630844,-10.1580188913,0.5807327824,4.2665692674,11.4223032384,-309.958345483,-0.0374521851,3.2376527102,0.9248349767,1672.5315173631,14.5373472247,369.8846096694,333.2307570937,10382.1111983654,0.9985047452,0.0560827288,0.567430477,0.3273693306,106970.996541149,-16178.7707124873,9.2014007564,1102.9133298394,27.4012645873,-21.462789935,-0.0006761624,0.4885202793
77,2.5,3.33,4.08,3.2,3.25,2.6,3.3,3.29,9.402,0.103,2.3824142857,2.6065142158,5,10,37,31,9,2,4.985,0.43,1.13632,1.0301232051,1.288,0.196,0.286137931,0.2450191722,1.5555555556,9.747,1.005,4.098,2.376401881,40224748.6700645,-39393054.2182776,-0.0351472052,204826.368307668,40224748606.2493,-79617802888.3862,-6.03250701457465E-006,310676113.489785,41202.8373982031,0.3834076204,123.5328817244,553.8831646027,41040.43020479,1.30575585899191E-005,196.941858461,649.2826057276,17490.1420411415,3.73815964847415E-005,63.5268898271,349.1881219959,72.1064419562,-14.531170448,24.3658137929,24.5189934371,183.1546413105,-48.8775949762,0.0106283605,1.2311243968,0.9382304655,4280.6058208071,12.8287191563,1335.6385082961,1056.2547613044,32370.0923386587,0.9971127186,0.0354081362,0.4433803678,0.3588667341,2411.4249611663,-34817.6424682205,-1.3605222924,202.0765999953,107.9847288328,-198.881353437,0.1247347153,1.6411665964
79,3.75,3.58,2.85,2.8,2.58,4.6,3.7,2.43,22.161,0.111,5.0940769231,4.7538483001,0,2,5,11,6,2,7.998,0.36,2.1656923077,1.5660818519,0.057,0.01,0.0167307692,0.0086671692,2.2777777778,9.082,1.216,3.8286428571,2.329388105,18892863.8986087,-18332256.1921373,-0.9648391616,85056.0352687437,18892863258.316,-37225120090.5682,-4.34660454459035E-007,136626706.820628,19883.9108025019,0.144996422,45.9815532121,185.5168675712,15854.6497265554,1.24017560665668E-005,73.3727513148,227.4304937484,11999.9996187546,0,33.9170949202,115.3231926081,12.7313998835,-14.7713865336,-0.6967184263,6.5006425222,39.4950858002,-9.0120864996,0.0018168975,0.459388782,0.9524106326,1388.7068694239,10.6461575778,262.4994572466,266.9884927465,9783.9310323401,0.9995023445,0.0210240834,0.6753914986,0.320728434,109.7564329428,-1604.5779063609,-0.1567047613,16.7093888847,24.863431105,-23.5418497454,-0.0178000894,0.7183022953
