person_id,ALTSEARCH,DECDIFF,MAX,NEGAFFECT,NEURO,REGRET,SATISF,SELFREPR,t_quest_max,t_quest_min,t_quest_mean,t_quest_std,nr_abandons,nr_scroll,nr_items_scroll,nr_revisit,nr_correct_within_item,nr_correct_between_item,inter_item_interval_max,inter_item_interval_min,inter_item_interval_mean,inter_item_interval_std,time_click_max,time_click_min,time_click_mean,time_click_std,nr_pauses,t_pauses_max,t_pauses_min,t_pauses_mean,t_pauses_std,a_max,a_min,a_mean,a_std,jerk_max,jerk_min,jerk_mean,jerk_std,vt_max,vt_min,vt_mean,vt_std,vx_max,vx_min,vx_mean,vx_std,vy_max,vy_min,vy_mean,vy_std,angles_max,angles_min,angles_mean,angles_std,curvatures_max,curvatures_min,curvatures_mean,curvatures_std,jitter,l_strokes_max,l_strokes_min,l_strokes_mean,l_strokes_std,s,straightness_max,straightness_min,straightness_mean,straightness_std,var_curvatures_max,var_curvatures_min,var_curvatures_mean,var_curvatures_std,w_max,w_min,w_mean,w_std
49,3.58,3.33,3.46,3,3,2.6,3.1,3,11.543,0.103,4.4886,3.5488310432,0,1,8,7,1,0,8.606,0.733,2.5092631579,2.3412288011,0.017,0.013,0.0153684211,0.0010863035,1.1666666667,8.299,1.099,4.49875,1.6927017716,16434857.9638905,-16187119.5928588,-2.35208434276985E-009,76057.6705013844,16434857963.929,-32621977556.5935,0.000003446,125021781.503227,17098.3300725557,0.2519016526,47.2428246632,218.9120659096,13481.3025951998,0.0018914661,38.1130362123,164.8859634635,10517.0039272943,0.0001562314,19.0534116895,145.4350717996,20.3535324818,-12.2350617224,4.1729471921,7.8283301595,3.4118154552,-5.3907328166,0.000654641,0.1770652648,0.9418626974,1759.600995598,8.7480223274,291.0249872539,360.6799142792,7178.0058749149,0.9985137432,0.0809014849,0.6824603855,0.3396882734,35.5255214769,-19.8234713588,0.0022412934,0.5925452719,14.565889538,-6.3314019517,0.0239077205,0.370266928
50,4.67,3.25,2.85,3,3.08,2.8,4.4,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,3.83,2.08,2.23,2,2.58,2.6,4.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,3.92,3.75,2.85,3.2,2.58,2.6,3.6,2.14,15.603,0.102,5.8509615385,4.1704172682,0,2,6,4,3,0,3.481,0.425,1.209,0.7394787096,0.02,0.013,0.0154285714,0.0024215585,1.6666666667,8.237,1.038,3.2863793103,1.8520158712,8537549.10479034,-11459635.8975875,-7.33424376077069E-010,54336.4062199348,11459635897.5327,-16850803184.7961,1.21052848082288E-006,84725225.6012393,11774.9111692366,0.0673511947,43.1099554012,244.5705440423,6169.9433312953,2.27373675442146E-010,34.1796854093,177.5903369224,10028.9746401122,0.0001888877,15.6647049823,169.4734717376,41.9189791429,-0.0392829623,23.5946483014,12.862026953,7.9920835198,-6.2867494104,0.0045905399,0.1946336736,0.9357907123,830.286754916,34.801906008,218.417016371,191.8737677341,7396.1532098368,1,0.1139539047,0.7492686745,0.2730737563,62.6464881833,-64.228840561,-0.0041110139,1.1706362122,110.990136371,-5.02037925416972E-005,0.2964450242,2.4843748874
57,3.17,3.17,2.31,3.2,2.92,2.4,3.7,2.71,15.586,0.267,4.4382068966,3.1348057123,0,5,16,5,1,0,4.316,0.46,0.7611052632,0.8450742661,0.196,0.183,0.1903157895,0.0024720039,1.2222222222,6.372,1.243,3.4768095238,1.2253458839,14671466.8995466,-15084709.8315752,6.25103605804731E-010,76355.7948067031,15084709831.5768,-29756176731.125,-60.1600421524,123485924.770448,16240.3966256315,0.6699262455,56.8826228638,312.9418341237,16240.3963993849,3.71130681742092E-005,41.0853778203,269.232940017,3714.8725582019,0.050700211,27.6738116799,161.9506104184,16.9039264926,-1.3315544611,8.7756386681,4.8280672382,4.4423966717,-13.8088937112,-0.0017587763,0.2327916385,0.9177665376,1676.1975976257,36.5768056212,335.9569528579,382.6152117406,7878.2746506909,0.9994911513,0.025566915,0.6120082715,0.253944411,193.9808595917,-25.0160082792,0.0256920799,2.3423742532,100.2652040406,-0.1739939657,0.0938210925,1.3345106675
58,3.83,3.33,2.69,2.8,2.5,3,4.5,2.29,12.661,0.105,2.7889591837,2.8148327892,0,5,16,18,6,1,4.172,0.349,1.0376,0.9544395633,0.158,0.134,0.1438,0.0064187226,1,9.404,1.06,3.0722352941,2.024525203,1492072.25829729,-1718317.74960727,-2.10098358190262E-011,34155.91463571,572772583.202417,-572772583.184716,2.98309680369254E-008,13628037.0590517,11408.7380792561,0.3351156622,87.1081750222,389.7722218902,10417.3864748675,0.0002608948,65.5026733406,348.7802327291,4811.1892832345,1.89478062869353E-011,38.0382808658,179.2346432596,26.7419707458,-25.8967001127,1.6873611465,12.2131723163,5.8432192273,-10.3236740357,-0.0002373164,0.2395329376,0.9514501595,1960.8672908191,77.8164076932,640.3657916294,602.7580956544,12074.6321211211,0.7985070838,0.0419900133,0.3613289598,0.2281121603,152.4226961045,-37.5530514545,0.008314731,1.5469267833,38.8132575514,-40.1197397957,0.0077306573,1.1503162284
60,3.25,2.83,2.62,2.8,2.83,2.6,3.6,2.86,15.283,0.104,4.1397894737,3.9197729872,0,2,6,16,0,0,1.838,0.335,0.6943529412,0.3774089592,0.014,0.011,0.0122222222,0.000974996,1.7222222222,9.358,1.271,3.34,1.8743792572,33118671.352122,-33001730.2137305,-8.32559402961618E-010,198314.487519117,33118671341.0234,-66120401565.7716,-2.62505720537699E-007,331959421.91315,33877.5093709769,0.1633422896,57.331382624,395.8565648579,19013.0282676256,0.0009270481,37.8582755067,287.265745125,32194.3996978086,0.0068121146,28.3643274123,274.2807229073,48.7959632244,-4.7113692445,16.2767239051,16.3733439019,46.6000614491,-2.6419707699,0.0163680693,0.5564754161,0.9232892523,1819.8086085843,4.3663432447,303.1745869572,391.2972753878,9667.3017167132,0.9999639277,0.1215399233,0.658286637,0.2987643151,617.2717103034,-2007.3946526874,-0.2089220188,22.3001751332,98.1106769821,-20.0664281679,0.1788678157,1.742076381
61,3.33,1.92,2.31,3,2.75,2,3.6,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3,2.17,2.23,3.4,2.75,2.2,4,2.29,21.88,0.174,6.57496,4.681276659,0,2,4,1,3,0,2.543,0.427,1.2485714286,0.6319428524,0.199,0.119,0.1515238095,0.0215906043,1.4444444444,9.008,1.029,3.41392,2.2720672511,15173135.088873,-13324596.0359073,2.30426211646754E-009,74138.7352081371,15173133664.3481,-19204776175.555,-1.42377354893499E-006,110106650.273962,17406.935088719,0.1461860045,46.7542463084,174.7714032925,10320.2043672794,0.0009390623,43.3416591749,145.1449355824,16456.1583611025,1.28352724004186E-005,9.9189994388,98.4228868789,12.8138063857,-25.5358827078,-7.3846912875,10.7959310399,11.8763023163,-15.6724437219,-0.0053408596,0.3461759028,0.9721005667,2597.9011947784,2.1979372036,320.858492554,505.0038344876,7740.7906402711,0.9981076852,0.0266984711,0.5365846886,0.4181968894,262.2305711855,-140.3956300773,0.0166345649,3.0694087025,81.1522585227,-91.7000474615,-0.0966859408,1.6503829938
63,3.5,1.67,1.69,2.8,2.25,1.2,4.2,1.86,16.911,0.107,3.5480444444,4.3957667108,1,6,22,24,2,0,1.555,0.201,0.4462,0.2828023338,0.133,0.07,0.09645,0.0181919625,1.6111111111,11.623,1.241,3.6527777778,2.4316124255,12335272.8590625,-11838006.0280994,-6.2196963421308E-010,88836.7961862999,12335272859.0641,-12335272857.819,3.18220760025696E-007,125650624.832563,13954.355446634,0.0589328459,54.0395226766,330.4202590493,8052.3511126641,0.0001167119,30.4589845039,222.6888048484,13800.8746229461,0.0008714856,32.2814767589,246.0440414189,5.3239144766,-17.2774104687,-5.002951229,5.1793625106,253.7062834143,-8.0325772349,0.0222957718,2.3453088742,0.9368191792,3595.5401827617,5.5763329133,482.2673652197,806.9736167947,11848.5076379083,0.9999798589,0.0165010846,0.6153237688,0.3289841298,5609.5330083262,-88514.0957529209,-6.9785741403,813.5228115205,1.1979605592,-86.6546795178,-0.0796925187,1.2654650393
64,2.75,2.92,1.85,3.2,2.92,1.8,4.6,2.71,9.286,0.105,3.4744285714,2.3591603898,0,2,8,7,1,0,4.392,0.308,0.9685789474,0.9046548813,0.157,0.077,0.1185789474,0.0208284112,0.9444444444,5.583,1.267,3.1075625,1.4054622002,7577074.8652916,-7736140.13490913,-7.90794157837833E-010,58301.9225771648,7736140134.92716,-8217487887.23259,7.88671732708492E-007,84576995.7953692,7776.2166235007,0.3082574323,51.0135634231,231.9553744652,4818.1723281755,7.12316250425156E-005,36.7600115155,172.4724397502,7775.8378235363,0.0001091936,21.9331715276,157.5645088945,24.8055798354,-1.5773690472,11.8923756844,6.8375233145,30.1794999358,-7.7314614576,0.0107782221,0.5216584455,0.9271382748,1069.9002102743,3.1235332375,293.1482651928,287.6262253951,5423.4298740574,0.9991201317,0.0774644612,0.5540056217,0.3196717989,317.8386461456,-544.3375251511,-0.0934256641,10.1107832703,35.9480689576,-0.1377760119,0.1403870538,0.9480873554
66,4.33,3.17,2.92,3,2.92,3.2,4.2,2.86,10.732,0.116,2.59545,2.2798332938,0,2,7,8,1,0,2.09,0.325,0.8067368421,0.5764067316,0.139,0.07,0.1032105263,0.0167318761,1.2222222222,4.569,1.035,3.002,1.0693807732,5950345.4306983,-5371694.43731465,5.24456595526652E-010,55939.0408393023,2975172715.34028,-5661019934.00458,-3.25643425031385E-007,43064740.0642135,12538.9464343616,0.2468026249,64.3544032533,278.4743969727,10821.3756854811,1.18358798317641E-005,47.4585741625,199.0338606911,7248.4017454872,0.0001449104,28.815010716,197.464883414,55.7951432244,2.2926987565,31.2695836158,15.9278009209,2.9225409514,-15.6091489456,0.0045927765,0.2527088841,0.9143884446,807.069667419,33.7809245304,292.4921192672,189.0872541778,7481.6770871683,0.9968038936,0.064534498,0.4572196764,0.3130367753,274.5969891955,-16.5134462073,0.0495370787,3.5187948365,213.6379695485,0.0008647646,0.3485759738,3.7075855964
68,4.25,3.83,2.69,2.8,3,4.4,4,3.14,18.621,0.134,4.8498431373,5.0692610993,0,5,15,27,1,0,7.611,0.374,1.0005263158,1.6123607853,0.14,0.06,0.092,0.0212454329,2.3333333333,9.817,1.158,3.909902439,2.3858230037,7424335.63489787,-7754810.30335375,2.65355366357269E-011,54784.2772236341,7754810303.31672,-7754810033.97532,1.32588202339734E-006,77518915.6073002,9741.7817702052,0.2115389352,39.1118089282,258.3792571617,8693.3185353704,0.0004283527,25.4838201952,211.8730868763,5407.9249915709,1.13686837721073E-010,21.5633939566,149.281492945,49.9333517093,-1.7003941814,16.5753886065,15.4181716214,58.8094401399,-8.781341591,0.0109029341,0.6393098953,0.7705948479,1113.8568137729,5,281.8174267742,255.0887976913,10272.4819287128,1,0.1084931646,0.6437543018,0.2866990907,155.6403682656,-5531.152166031,-0.5370683201,55.7125695341,36.7178103062,-1.0663335641,0.1933543247,1.3976523251
71,2.42,3.67,3.08,3,3.17,4.6,4,3.29,7.08,0.107,1.2973506494,1.76320871,9,9,39,45,0,0,2.489,0.216,0.6708888889,0.5106663282,0.112,0.032,0.0655555556,0.0179450464,1.1111111111,5.815,1.063,2.2728888889,1.1813092026,19774425.8753349,-19234901.2402501,2.16583424131099E-009,190512.013949127,19774425871.5916,-19774425879.3487,-7.12489181881546E-006,269526672.253434,22236.7759855498,0.2641665487,239.780291664,698.5917771948,22197.843406403,1.13686837721881E-010,205.430589482,620.632547542,11229.0255471281,4.45693331128187E-005,63.4795320825,337.8001217851,40.8441694181,-32.6193220436,8.1479814769,19.2094680541,6.4638980655,-25.3844531548,-0.000546588,0.2640787388,0.9663955628,6576.0483228159,84.6981182911,2362.7305638221,1858.5282275521,48568.097507631,0.9319841018,0.0163436817,0.2394744244,0.2603471519,893.9760138021,-156.6182011218,0.0168292133,4.3036872982,71.9154612647,-20.6956619129,0.0374246921,0.7163860633
73,2.75,2.75,1.85,3.2,3.17,1.4,4.2,3.14,8.81,0.105,3.005375,2.4752738201,1,4,9,10,2,0,6.53,0.229,1.88395,1.9323839027,0.008,0.004,0.0057,0.0010535654,1.2777777778,6.812,1.04,3.0411904762,1.8594030947,939288.814554818,-979017.357012179,2.0409900563556E-011,16389.6351914055,156548135.75913,-213916540.318463,-3.62745950059432E-009,3816719.811057,9153.1116704219,0.3793263963,57.0941661206,270.7704774533,5777.03205305,1.89478062869353E-011,46.9193504242,216.7871432549,8275.2538286037,0.0119947443,20.0370932268,164.246215285,12.597914731,-9.9642697773,1.2147986559,5.3915021219,16.9157059102,-2.4275760969,0.0016616805,0.247201473,0.9120886437,1266.711017322,16.2204631754,308.8632229212,284.6946652306,7908.1321182608,0.9996386547,0.1078070168,0.5691909555,0.3160714802,25.4559747181,-414.5240617475,-0.0590412165,4.8499279151,59.186738373,-3.2882700678,0.0299664788,0.7965430604
74,1.92,3.25,2.23,3.2,3.17,2,3.8,3.14,16.319,0.101,4.2718611111,4.7134711976,1,3,15,15,2,0,1.992,0.29,0.5668333333,0.4322060016,0.015,0.011,0.0123,0.0009,1.3888888889,14.13,1.046,5.1700909091,4.0214397231,31509896.0959468,-28660257.2239345,3.68057473479508E-010,119032.116210616,31509896088.6332,-31509896102.3211,-3.81975157342402E-006,169025922.776146,33164.8583503064,0.1566359125,43.4390929319,255.5531689351,13314.3525346988,0.0044648195,29.2449687647,165.221219302,32085.3163556405,0.0018453197,21.7848227146,196.3834996662,24.3121288773,-12.826992697,2.4691465062,7.8331609331,70.5002138193,-6.1457492514,0.021763461,1.1105356183,0.9248277678,1595.5457722807,12.8451409313,360.1226283406,323.294381344,10203.5134974914,0.9973809309,0.0510287322,0.5701190832,0.3230831829,2436.1351335954,-9400.1852679104,-1.1079193167,104.8689682005,8.623402415,-34.6588654155,-0.0008591863,0.499310022
75,3.42,2.42,2.31,2.8,2.5,2.4,4.1,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1.92,2.75,2.15,2.6,2.33,1,4,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2.5,3.33,4.08,3.2,3.25,2.6,3.3,3.29,9.402,0.103,2.3824142857,2.6065142158,5,10,37,31,9,2,4.985,0.473,1.37912,1.1865104911,1.288,0.196,0.286137931,0.2450191722,1.3333333333,6.955,1.33,2.8933157895,1.3538064097,40466778.0428875,-39634269.4091226,8.17681513697495E-010,208323.758034075,40466777979.3058,-80101047452.0545,-35.1515314348,316623826.985442,41440.5777906462,0.0812376485,121.8675949399,549.3240017709,41358.8320544554,5.68434188605366E-011,107.1605774026,489.1808653296,17490.9954177652,2.26202701013619E-005,33.8638593985,254.3236133175,90.9988542957,-20.71820663,23.6667470644,30.7995411687,16.1527641881,-17.1603274906,0.0027352974,0.2594177756,0.9383129727,4410.185538515,74.0529075695,1380.8071889085,1057.0758425986,32254.1282350309,0.9969040787,0.025673017,0.4254586827,0.3571836326,493.5048522063,-164.6931567415,-0.0004304684,3.2197413651,98.3266698124,-200.5680856791,0.1056230651,1.5640899791
79,3.75,3.58,2.85,2.8,2.58,4.6,3.7,2.43,22.161,0.111,5.0940769231,4.7538483001,0,2,5,11,6,2,7.998,0.36,2.1656923077,1.5660818519,0.057,0.01,0.0167307692,0.0086671692,1.8888888889,9.078,1.067,3.4497272727,2.1279962302,19222088.7666646,-18657408.4264358,6.04258037628025E-010,85589.8304326748,19222088318.774,-37879497192.9196,-976.005950576,137370988.613985,20199.1291972917,0.4013752549,44.9072827049,185.9358817768,16645.8319200818,2.91954620477979E-005,37.2746114821,167.2066447117,11442.0758613666,3.99067195169158E-005,16.343872209,83.511887276,18.9966783926,-19.5264869583,-0.3497458482,10.2348381554,37.7222167945,-12.4843919484,0.00053697,0.4556578509,0.9524228008,1383.7040815872,8.8158338776,255.3347481652,267.5276314469,9749.570369568,0.9998839399,0.0109708569,0.6862286319,0.327622838,199.4324581567,-2256.0469431316,-0.2234021975,23.8214603269,55.1379677828,-230.8439439301,-0.0065160827,2.6199302644
82,3.25,2.08,3.31,2.8,2.58,2,4,2.43,12.931,0.11,3.7228125,3.5524089928,0,2,5,8,2,0,9.073,0.727,3.0541,2.2366889346,0.009,0.004,0.00475,0.0012599603,1.2777777778,9.107,1.051,3.5618181818,2.2470327431,737065.051051806,-482465.002305277,9.99696666366489E-012,10118.2722877227,248923590.776452,-368022812.560915,-2.81622836353054E-009,4741227.33505148,4281.8049262052,0.1882679267,50.8410148825,184.7878136066,2992.667246097,0.0011744048,41.299691642,143.7760401733,3524.1142723753,0.0058066103,19.9034544104,118.1439084198,47.526359647,1.7903601838,20.6334941419,13.3500971324,3.9748169159,-5.4022228832,0.0039135693,0.2078468846,0.9615416958,625.9443034163,24.8470352098,261.6813759052,176.5483898457,6355.1896406387,0.9995810394,0.0471777283,0.6654112391,0.3232585192,89.4112118727,-17.0357397262,0.0049872077,1.246513174,184.1442691122,0.0014477202,0.2949369125,3.8225527893
83,4.33,3.08,2.54,2.6,2.67,2.6,4,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,3.75,3.25,2.69,4.2,3.83,4,2.9,3.57,26.122,0.104,3.9695322581,4.5994089898,3,1,3,31,6,2,5.235,0.101,1.241375,1.2497358325,0.064,0.002,0.0187692308,0.0172276783,1.7222222222,27.386,1.051,4.2515517241,5.6114588587,1359582.07110614,-1887556.87833361,-2.55938482214875E-010,12621.9541142104,943778439.166808,-1103196038.42959,-1.73851933648335E-009,8808530.00196469,4902.3779322248,0.2917216255,22.5773249114,90.7107171992,4531.5841760236,2.08274286705006E-007,15.6054162532,71.810019422,3773.8138163964,0.000059581,12.1693191204,56.478930419,2.9721145748,-79.6789421312,-40.8753556586,18.1964921963,19.1026731412,-8.5262415005,0.0023183238,0.480762485,0.7960145709,2314.6710324459,5.9783239949,409.0393430957,557.8654954853,13083.7340899305,0.9999999983,0.0396600937,0.4719646961,0.3199417767,83.8638021404,-1552.3683658843,-0.1393894506,14.5654838653,0.642850871,-118.4403079222,-0.7481749254,3.2632500196
85,3.17,2.42,1.85,3,2.58,3.4,4.1,2.29,12.647,0.112,3.2063333333,3.2312784112,0,3,11,11,0,0,1.72,0.305,0.6109411765,0.3885910402,0.132,0.08,0.1088333333,0.0134546564,1.3333333333,7.092,1.121,3.8792608696,1.5401603592,51125692.6162851,-61251058.768751,1.84147750313703E-009,281941.49766356,61251058768.4586,-112376751386.096,-9.22764678823568E-006,482872907.269261,62371.4989982214,0.2315624086,47.9543344984,383.3761824076,32629.1619121886,0.0001673043,29.2595430929,223.089827086,53155.824518046,7.45994839231647E-005,26.6305891846,312.9577213347,38.6069901229,-7.4360987006,11.3952169925,14.9563748407,23.6640991779,-4.817309659,0.012966742,0.4037146579,0.9406797742,1484.1244214345,20.2804263537,239.9469612384,308.4588956743,6673.8834169479,0.99943341,0.1731954617,0.6769796281,0.2600461292,26.1575929213,-683.7169125443,-0.1483168382,9.0636131356,14.0209901327,-13.4957276487,0.0369955937,0.4512108764
86,3.58,4.75,2.54,2.6,3.17,4.8,2.9,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,3.5,2.92,2.08,3.4,2.83,3.6,3.5,2.43,6.73,0.16,3.50588,2.1775025937,0,3,14,4,1,0,1.924,0.211,0.43,0.4107710906,0.147,0.095,0.1255263158,0.0145181136,0.9444444444,4.28,1.488,2.7843125,0.7480122592,37389831.2398093,-30741139.7620264,7.39723108567569E-009,237192.341808061,37389830863.923,-37389831562.4524,-1.14669444314443E-005,335489901.56006,42917.6175396785,0.5004234677,88.7998296142,534.8535317719,32982.1680892443,6.47713704894759E-005,67.4937410447,394.836495016,27460.853654155,0.003705542,36.6221151971,363.5399125132,13.0507612641,-19.6521686185,-2.7575322578,8.4698854121,4.3824620355,-9.1120683926,-0.0010494244,0.2650585803,0.9252346348,2157.5093512097,84.3320682952,449.0953278141,466.4032314737,7974.4821268697,0.8605980705,0.0724762183,0.4609192991,0.2129321631,117.1720742467,-21.8397784161,0.019770714,1.4990634209,12.3177866873,-19.9926257181,-0.0143135952,0.4971751743
88,4.83,4,3.38,2.8,2.25,3.2,3.2,1.86,13.043,0.102,2.2944797297,2.9267782593,7,6,13,107,11,4,5.252,0.332,1.3455151515,1.0297789737,0.184,0.008,0.1026363636,0.0301046842,3.7777777778,10.144,1.047,3.8070615385,2.6825727254,51859608.1743469,-50523663.0234533,0.000000011,211451.355401026,51859608172.6244,-100959870299.393,-2.01922690650945E-005,322907065.852406,54467.4112305512,0.16579701,57.9734447039,399.4536254712,54365.5552812364,1.13686837724304E-010,47.8848707215,386.3608896428,10260.9059015274,2.27373675448609E-010,17.8386750615,105.0628524996,43.9822971503,-15.7721778988,16.0830024589,15.6219526648,11.9937878564,-14.6053078668,-0.0021839953,0.2342412483,0.8967053102,1743.3774108234,5.1991896549,572.6192231227,528.4306136927,38932.044498608,1,0.0384801334,0.5386944031,0.3383335542,217.6285550763,-208.0791462462,-0.00069267,2.5338744458,127.2969269354,-12.3790423885,0.1165002243,1.5942354438
89,4.25,2,1.92,2.6,2.83,1.6,4.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.17,3.67,3.31,3.4,2.83,3.2,4.1,2.43,16.114,0.207,3.5135714286,3.3010896191,0,4,9,11,8,0,2.52,0.496,0.9966923077,0.629650133,0.406,0.205,0.2848461538,0.0570483549,1.2777777778,5.786,1.05,2.6405454545,1.3278807356,3834622.08431735,-3102567.57437664,-3.31117475494852E-010,50450.3703574865,1917311041.73001,-1917311042.15628,6.62021614733101E-008,33800977.7940094,10503.2480133267,0.3843426919,73.3066018636,363.4747125047,10359.1072275086,4.26166479884243E-006,60.9595844988,338.4039608888,6112.8149825334,0.0001619652,26.1862350112,136.2669949605,16.216041045,-12.1408666197,1.0376572747,6.3002175412,3.7610324608,-19.3820493795,-0.0005180522,0.2941751307,0.9480113468,1628.6007689672,21.1247563717,507.091843062,485.1613516938,11158.4728181111,0.9948096414,0.0278415215,0.4027660303,0.3231555117,377.4172300265,-91.0141991512,0.0228257677,3.8393791476,19.8299307431,-10.3517852908,0.0112355238,0.536984388
92,3.33,3.83,2.85,3,2.75,2.2,3.6,2.57,13.402,0.133,3.4392765957,3.4853605125,1,5,16,19,3,0,1.722,0.28,0.6068095238,0.4480335467,2.177,0.143,0.2531904762,0.4302524861,1.2777777778,9.01,1.391,4.2435714286,2.3461109577,1400703.32424222,-1455383.21157794,1.55607374560436E-010,24867.5525488863,466901108.056497,-640436031.050713,-0.000000069,11015877.8679518,9963.2883396784,0.1198441733,56.5788365082,247.8302718403,6531.6076747723,1.30944499687752E-005,44.2692395572,206.1381530142,9453.1999817867,0.0013837263,23.649786162,140.0321116618,39.2820554002,1.7245752835,18.832337656,10.8342302555,18.3081967446,-9.5178250145,0.0066963864,0.2993168135,0.9548103672,929.8840915745,85.6496450365,434.8316476758,200.8039827581,10651.8009995287,0.9992429863,0.0499838436,0.4103546549,0.2940634129,100.7100219847,-384.9634258303,-0.0387923185,4.265803468,225.8164447626,0.0005219277,0.2343061588,3.1020935147
93,3.5,3.58,2.85,2.8,3.25,1.8,3.9,3.57,20.295,0.102,6.0023225806,5.5969185496,1,3,13,8,1,0,3.689,0.248,0.6426842105,0.7829526471,0.028,0.012,0.0138421053,0.0035282791,1.4444444444,15.829,1.623,4.9150416667,3.3404922227,17397008.83466,-16897043.3117723,-3.3282936098279E-009,93923.8929699673,17397008829.6659,-34294052146.3904,5.94484769972525E-006,151805536.705794,17932.1064878849,0.1114014813,27.3230153528,189.9034906858,12559.4837034382,1.13686837724304E-010,21.6110575364,154.7883232744,17931.9980996819,7.12662995280205E-006,8.9329969439,110.9216916491,7.9189552478,-20.1892342958,-5.3838764415,6.6403703391,3.1632731198,-12.0446825948,-0.0038833841,0.1747515838,0.9190236385,1303.0277328583,3.7405149245,331.4290928562,293.2159125319,10421.9903995859,1,0.1378649883,0.6174637903,0.2896470847,166.9709869285,-16.2789708185,0.0184539268,1.8330455673,4.4784954925,-20.2285311581,-0.0566084059,0.654304703
96,3.5,3.33,2.54,3,3.17,3.6,3.8,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,3.25,2.08,2.08,2.6,2.58,1.6,4.2,2.57,15.777,0.107,3.6812162162,3.471596674,1,1,2,11,3,1,3.05,0.449,1.1701904762,0.7156451381,0.279,0.133,0.1975,0.023532859,1.5,15.815,1.09,3.0078076923,2.9939501694,55719121.1715153,-55673174.3284867,-5.37536935803932E-010,215292.712786922,55719120319.0654,-55719121171.2492,6.83244208316353E-007,304604278.777772,55764.0681829118,0.6875682994,72.6723462746,428.1260082453,6930.0942680203,0.0003172959,61.8800618206,249.3260784895,55763.4021135474,7.48603952157345E-005,24.9857040785,349.2223188385,36.7588166877,-3.0086725512,14.9876286552,7.8675200794,25.1982069556,-25.5320509043,0.0014046064,0.3842181585,0.9671874704,1685.8027965091,59.6818121972,464.9137619828,386.4449230051,12901.4186867731,0.9988111089,0.102884303,0.5849424098,0.2911922285,674.738525779,-1397.5080250077,-0.0289382414,12.561006089,13.172327243,-1.9024776369,0.1014679156,0.3997029639
98,3.42,2.42,2.92,3.4,2.92,3.6,4.2,2.57,13.503,0.134,3.6630425532,3.3527930367,0,1,4,18,8,1,7.077,0.471,2.4983333333,1.8073116315,0.218,0.179,0.2024444444,0.0102137646,1.7222222222,8.236,1.08,3.3942,1.7381249169,7494509.26963919,-7613194.28872781,4.17126747903514E-010,53071.1140492297,7613194288.69146,-15107703558.2949,7.6793602437884E-007,79387093.3142402,9270.4406519436,0.3793871147,42.2732272286,207.1460808953,9266.3805447852,0.0064044001,30.3349076448,180.5384584313,3932.9460927796,2.48880951402219E-005,19.476591685,103.9367372606,64.0531891297,1.8935008066,38.4435099616,17.9808431574,750.3154298129,-4.1782423121,0.1238909222,8.8034093676,0.8115403246,754.3303503228,10.502849876,270.2457173955,187.1835440852,7990.2042653362,0.9999748857,0.0622297183,0.6229090992,0.2480400578,89949.9123279784,-1018811.19539794,-125.4198500941,11909.9748184801,212.8250496328,0.0005034892,0.4722281222,4.002723115
99,3.42,2.83,2.54,3.2,2.92,2.8,4.7,2.71,28.617,0.436,7.2836521739,5.6367256422,0,2,8,4,0,0,3.08,0.66,1.7585555556,0.6145101231,0.145,0.133,0.1383333333,0.0046427961,1.6666666667,13.59,1.075,3.5744482759,2.619769121,246266.198605889,-267593.780708118,3.00930065960065E-012,6424.1187887547,41044366.4343132,-50825199.725374,-282.2282632676,1272701.63435065,4688.2916764849,0.5040712103,24.5866221323,157.4309973087,4552.2479247982,1.89478062869353E-011,19.3429556573,127.079694972,4128.5774113971,0.0015295549,10.2613065018,93.5966221754,4.7362981482,-25.1372585125,-9.9233419599,7.9814725256,12.5428066671,-12.474436584,0.0010903718,0.3467425479,0.8555489963,604.4040063663,6.5990666956,141.2261695566,142.6826049188,4840.4655531631,1,0.0713122979,0.674451168,0.3245688037,244.8961989135,-156.107296399,0.001176153,4.6560202822,1.2641583455,-197.5024219095,-0.2729108615,3.323260115
